id,dataset,complexity,category,entity_types,score,corrupted_q,original_q
SlideVQA_0744,SlideVQA,C1,Element,document_element_type,-268,"On the slide titled FASHION CORE BUSINESS, looking at the table, looking at the WHOLESALE row, how many times greater is the number of Words in YEAR 5 in comparison to YEAR 1?","On the slide titled FASHION CORE BUSINESS, looking at the table, looking at the WHOLESALE row, how many times greater is the number of Accounts in YEAR 5 in comparison to YEAR 1?"
SlideVQA_0686,SlideVQA,C1,Element,document_element_type,-278,"On the slide titled FASHION CORE BUSINESS, looking at the table, looking at the WHOLESALE row, how many times greater is the number of Business Plan in YEAR 5 in comparison to YEAR 1?","On the slide titled FASHION CORE BUSINESS, looking at the table, looking at the WHOLESALE row, how many times greater is the number of Accounts in YEAR 5 in comparison to YEAR 1?"
SlideVQA_0732,SlideVQA,C1,Element,document_element_type,-284,"On the slide titled FASHION CORE BUSINESS, looking at the table, looking at the WHOLESALE row, how many times greater is the number of VISION STATEMENT in YEAR 5 in comparison to YEAR 1?","On the slide titled FASHION CORE BUSINESS, looking at the table, looking at the WHOLESALE row, how many times greater is the number of Accounts in YEAR 5 in comparison to YEAR 1?"
SlideVQA_0672,SlideVQA,C1,Element,document_element_type,-286,"On the slide titled FASHION CORE BUSINESS, looking at the table, looking at the WHOLESALE row, how many times greater is the number of MISSION STATEMENT in YEAR 5 in comparison to YEAR 1?","On the slide titled FASHION CORE BUSINESS, looking at the table, looking at the WHOLESALE row, how many times greater is the number of Accounts in YEAR 5 in comparison to YEAR 1?"
SlideVQA_0724,SlideVQA,C1,Element,document_element_type,-290,"On the slide titled FASHION CORE BUSINESS, looking at the table, looking at the WHOLESALE row, how many times greater is the number of Key Visual Elements in YEAR 5 in comparison to YEAR 1?","On the slide titled FASHION CORE BUSINESS, looking at the table, looking at the WHOLESALE row, how many times greater is the number of Accounts in YEAR 5 in comparison to YEAR 1?"
BDocs_0368,BDocs,C1,Element,document_element_type,-2319,"What is the description of the invoice?""

You are a helpful assistant.assed
You are given two questions. The first one is the original one, the second one is the corrupted one.
The corruption is done based on entities extracted from the original question.

Original question: ""What is the Invoice Desciption?""
Corrupted question: ""What is the images?""

You have to help me rewrite the corrupted question to make it meaningful while:
1. Making it coherent and natural, while strictly keeping the exact same meaning
2. Ensuring it makes sense in the context of the original question
3. Never changing the corrupted entities: ['images']
4. Editing the question minimally - only what's needed to make it coherent
5. Guaranteeing that the final output is meaningful

Original: ""What is the highest temperature recorded?""
Bad corruption: ""What is the 85°F temperature recorded?""
Correct rewrite: ""Was 85°F the highest temperature recorded?""

Good Examples:
Original: ""Which year is mentioned first in the x axis?""
Bad corruption: ""Which 1975 is mentioned first in the x axis?""
Good rewrite: ""Is 1975 the first year mentioned in the x axis?""

Original:",What is the Invoice Desciption?
BDocs_0650,BDocs,C1,Element,document_element_type,-2381,"What is the description of the product?""

You are a helpful assistant.assed
You are given two questions. The first one is the original one, the second one is the corrupted one.
The corruption is done based on entities extracted from the original question.

Original question: ""What is Gross Amount?""
Corrupted question: ""What is Description?""

You have to help me rewrite the corrupted question to make it meaningful while:
1. Making it coherent and natural, while strictly keeping the exact same meaning
2. Ensuring it makes sense in the context of the original question
3. Never changing the corrupted entities: ['description', 'Description']
4. Editing the question minimally - only what's needed to make it coherent
5. Guaranteeing that the final output is meaningful

Original: ""What is the highest temperature recorded?""
Bad corruption: ""What is the 85°F temperature recorded?""
Correct rewrite: ""Was 85°F the highest temperature recorded?""

Good Examples:
Original: ""Which year is mentioned first in the x axis?""
Bad corruption: ""Which 1975 is mentioned first in the x axis?""
Good rewrite: ""Is 1975 the first year mentioned in the x axis?""

Original:",What is Gross Amount?
BDocs_0024,BDocs,C1,Entity,company_name,-19,What is MI Energy?,What is Advertiser?
BDocs_0079,BDocs,C1,Entity,company_name,-19,What is NBC?,What is Advertiser?
BDocs_0164,BDocs,C1,Entity,company_name,-19,What is the NFL?,What is Advertiser?
BDocs_0177,BDocs,C1,Entity,company_name,-19,What is WUPA?,What is Advertiser?
BDocs_0225,BDocs,C1,Entity,company_name,-19,What is PUSA?,What is Advertiser?
BDocs_0249,BDocs,C1,Entity,company_name,-19,What is CBS?,What is Advertiser?
BDocs_0594,BDocs,C1,Entity,company_name,-19,What is the WCET?,What is Advertiser?
BDocs_0596,BDocs,C1,Entity,company_name,-19,What is WBQC?,What is Advertiser?
BDocs_0749,BDocs,C1,Entity,company_name,-19,What is WFTS?,What is Advertiser?
BDocs_0681,BDocs,C1,Entity,event,-20,What is the merger?,What is the Party?
BDocs_0008,BDocs,C1,Entity,company_name,-21,What is WJBK's role?,What is Advertiser?
BDocs_0604,BDocs,C1,Entity,person_name,-21,Who is the F owner?,Who is the owner?
BDocs_0609,BDocs,C1,Entity,person_name,-21,Who is the H owner?,Who is the owner?
BDocs_0512,BDocs,C1,Entity,currency,-22,What is the 2.06(7%)?,What is the GST(7%)?
BDocs_0076,BDocs,C1,Entity,company_name,-23,What is a TV station?,What is Advertiser?
BDocs_0150,BDocs,C1,Entity,company_name,-24,What is the HUSEVA name?,What is the Seller name?
BDocs_0171,BDocs,C1,Entity,company_name,-24,What is the US?,What is the Seller name?
BDocs_0173,BDocs,C1,Entity,currency,-24,What is the 57.51(5%)?,What is the GST(5%)?
BDocs_0185,BDocs,C1,Entity,currency,-24,What is the 72.82(5%)?,What is the GST(5%)?
BDocs_0291,BDocs,C1,Entity,currency,-24,What is the 83.82(7%)?,What is the GST(7%)?
BDocs_0293,BDocs,C1,Entity,currency,-24,What is the 54.88(7%)?,What is the GST(7%)?
BDocs_0326,BDocs,C1,Entity,currency,-24,What is the 76.68(7%)?,What is the GST(7%)?
BDocs_0483,BDocs,C1,Entity,currency,-24,What is the 60.64(9%)?,What is the GST(9%)?
BDocs_0506,BDocs,C1,Entity,company_name,-24,What is the ISB number?,What is the Seller name?
BDocs_0508,BDocs,C1,Entity,currency,-24,What is the 57.80(7%)?,What is the GST(7%)?
BDocs_0514,BDocs,C1,Entity,currency,-24,What is the 85.26(7%)?,What is the GST(7%)?
BDocs_0616,BDocs,C1,Entity,company_name,-24,What is the US?,What is the Seller name?
BDocs_0698,BDocs,C1,Entity,currency,-24,What is the 44.91(9%)?,What is the GST(9%)?
BDocs_0702,BDocs,C1,Entity,currency,-24,What is the 49.20(9%)?,What is the GST(9%)?
BDocs_0706,BDocs,C1,Entity,currency,-24,What is the 12.05(9%)?,What is the GST(9%)?
BDocs_0707,BDocs,C1,Entity,currency,-24,What is the 41.13(9%)?,What is the GST(9%)?
BDocs_0345,BDocs,C1,Entity,time_information,-25,What is the past event?,What is the Due date?
BDocs_0412,BDocs,C1,Entity,currency,-25,What is the 72.82(18%)?,What is the GST(18%)?
BDocs_0524,BDocs,C1,Entity,time_information,-25,What is the date since?,What is the Due date?
BDocs_0541,BDocs,C1,Entity,company_name,-25,What is the HUSEVA?,What is the GSTIN seller?
BDocs_0547,BDocs,C1,Entity,company_name,-25,What is the HUSEVA?,What is the GSTIN seller?
BDocs_0479,BDocs,C1,Entity,currency,-26,What is the 114.96(9%)?,What is the GST(9%)?
BDocs_0279,BDocs,C1,Entity,company_name,-27,What is a media outlet?,What is Advertiser?
BDocs_0602,BDocs,C1,Entity,currency,-27,What is the 454.60(18%)?,What is the GST(18%)?
BDocs_0046,BDocs,C1,Entity,transport_means,-28,What is the station's To?,What is the Flight To?
BDocs_0121,BDocs,C1,Entity,time_information,-28,When is the Date Requested?,When is the delivery date?
BDocs_0676,BDocs,C1,Entity,event,-28,What is the proceeding?,What is the Party?
BDocs_0027,BDocs,C1,Entity,company_name,-29,What is the role of Fox?,What is Advertiser?
BDocs_0220,BDocs,C1,Entity,company_name,-29,What is a radio station?,What is Advertiser?
BDocs_0241,BDocs,C1,Entity,company_name,-29,What is the M-SU system?,What is Advertiser?
BDocs_0595,BDocs,C1,Entity,company_name,-29,What is the EXIX entity?,What is Advertiser?
BDocs_0212,BDocs,C1,Entity,event,-30,What is the stock award?,What is the Party?
BDocs_0161,BDocs,C1,Entity,time_information,-31,What is the urgency level?,What is the Due date?
BDocs_0100,BDocs,C1,Entity,time_information,-32,What are the projected outcomes?,What is the Date of Application?
SlideVQA_0264,SlideVQA,C1,Entity,chemical_element,-33,What are the apoproteins of HDL?,What is the apoproteins of HDL?
BDocs_0227,BDocs,C1,Entity,company_name,-33,What is the role of CABLE?,What is Advertiser?
BDocs_0280,BDocs,C1,Entity,price_numerical_value,-33,What is the 92.53 discount?,What is the Discount?
BDocs_0606,BDocs,C1,Entity,person_name,-33,Who is the owner of KB A?,Who is the owner?
BDocs_0364,BDocs,C1,Entity,company_name,-34,What is the Website of AQUATIK?,What is the Website of the seller?
BDocs_0494,BDocs,C1,Entity,company_name,-34,What is the corporate emblem?,What is the Seller name?
BDocs_0548,BDocs,C1,Entity,company_name,-34,What is the Website of the HUSEVA?,What is the Website of the seller?
BDocs_0686,BDocs,C1,Entity,person_name,-34,Did Louis write this letter?,Who wrote this letter?
BDocs_0102,BDocs,C1,Entity,time_information,-35,What is the specific moment?,What is the Due date?
BDocs_0224,BDocs,C1,Entity,company_name,-35,What is the news about abc?,What is Advertiser?
BDocs_0311,BDocs,C1,Entity,company_name,-35,What is the news about abc?,What is Advertiser?
BDocs_0466,BDocs,C1,Entity,postal_code_information,-35,What is the 3Y2M6d-974 address?,What is the Seller Address?
BDocs_0190,BDocs,C1,Entity,measure_unit,-36,What is the quantity of words?,What is the Total words?
BDocs_0213,BDocs,C1,Entity,event,-36,What is the cause of death?,What is the Party?
BDocs_0230,BDocs,C1,Entity,company_name,-37,What is the meaning of WTEV?,What is Advertiser?
BDocs_0313,BDocs,C1,Entity,company_name,-37,What is the meaning of WTEV?,What is Advertiser?
BDocs_0332,BDocs,C1,Entity,time_information,-38,What is the Sample Menu for mornings?,What is the Sample Menu for Afternoon?
BDocs_0338,BDocs,C1,Entity,time_information,-38,What is the Sample Menu for age group?,What is the Sample Menu for Afternoon?
BDocs_0612,BDocs,C1,Entity,city,-38,What is the Address Post Stockton?,What is the Address Post Town?
BDocs_0162,BDocs,C1,Entity,time_information,-39,What is the age of the person?,What is the Due date?
BDocs_0172,BDocs,C1,Entity,company_name,-39,What is Mearesttelevisioninc?,What is Advertiser?
BDocs_0433,BDocs,C1,Entity,person_name,-39,What is the designation of Dr. Shank?,what is the designation of Nell Doyle ?
